"Session code","Participant code","App name","Round number","Page name","Timestamp","Event type"

	3jwckix4,xzgna3a9,misinfoNet_intro,1,welcome,2020-04-02 18:37:32.517000,Page shown

	3jwckix4,skhzfcsg,misinfoNet_intro,1,welcome,2020-04-02 18:37:34.348000,Page shown

	3jwckix4,skhzfcsg,misinfoNet_intro,1,welcome,2020-04-02 18:37:41.694000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet_intro,1,intoNet,2020-04-02 18:37:42.786000,Page shown

	3jwckix4,skhzfcsg,misinfoNet_intro,1,intoNet,2020-04-02 18:37:44.922000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,1,table,2020-04-02 18:37:45.875000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,1,table,2020-04-02 18:37:53.300000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,1,table,2020-04-02 18:37:53.301000,Focus off

	3jwckix4,skhzfcsg,misinfoNet,1,table,2020-04-02 18:37:53.301000,Focus on

	3jwckix4,xzgna3a9,misinfoNet_intro,1,welcome,2020-04-02 18:37:59.392000,Focus on

	3jwckix4,xzgna3a9,misinfoNet_intro,1,welcome,2020-04-02 18:38:01.599000,Focus off

	3jwckix4,xzgna3a9,misinfoNet_intro,1,intoNet,2020-04-02 18:38:09.291000,Page shown

	3jwckix4,xzgna3a9,misinfoNet,1,table,2020-04-02 18:38:13.905000,Page shown

	3jwckix4,xzgna3a9,misinfoNet,1,table,2020-04-02 18:38:18.874000,Focus on

	3jwckix4,xzgna3a9,misinfoNet,1,dash,2020-04-02 18:38:20.417000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,1,dash,2020-04-02 18:38:20.971000,Page shown

	3jwckix4,xzgna3a9,misinfoNet,1,dash,2020-04-02 18:38:28.797000,Focus off

	3jwckix4,xzgna3a9,misinfoNet,1,dash,2020-04-02 18:38:30.563000,Focus on

	3jwckix4,skhzfcsg,misinfoNet,1,dash,2020-04-02 18:40:21.004000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,1,dash,2020-04-02 18:40:20.998000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,2,table,2020-04-02 18:40:22.431000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,2,table,2020-04-02 18:42:22.449000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,2,table,2020-04-02 18:42:22.451000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,2,dash,2020-04-02 18:42:59.920000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,2,dash,2020-04-02 18:44:59.935000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,2,dash,2020-04-02 18:44:59.932000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,3,table,2020-04-02 18:45:00.911000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,3,table,2020-04-02 18:47:00.924000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,3,table,2020-04-02 18:47:00.926000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,3,dash,2020-04-02 18:47:39.605000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,3,dash,2020-04-02 18:49:39.628000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,3,dash,2020-04-02 18:49:39.632000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,4,table,2020-04-02 18:49:40.276000,Page shown

	3jwckix4,skhzfcsg,misinfoNet,4,table,2020-04-02 18:51:40.289000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,4,table,2020-04-02 18:51:40.291000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,4,dash,2020-04-02 18:52:19.912000,Page shown

	wyk984vb,3torqoe7,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.428000,Page shown

	wyk984vb,soino64j,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.650000,Page shown

	wyk984vb,c5x6l9ts,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.268000,Page shown

	wyk984vb,y0u8rlrv,misinfoNet_intro,1,welcome,2020-04-02 18:52:23.055000,Page shown

	wyk984vb,hovo64tv,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.977000,Page shown

	wyk984vb,tw0j5jja,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.982000,Page shown

	wyk984vb,chpjxcg2,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.423000,Page shown

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,welcome,2020-04-02 18:51:53.370000,Page shown

	wyk984vb,hige4vwp,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.561000,Page shown

	wyk984vb,8ebxv6tp,misinfoNet_intro,1,welcome,2020-04-02 18:52:21.554000,Page shown

	wyk984vb,chpjxcg2,misinfoNet_intro,1,welcome,2020-04-02 18:52:24.814000,Focus on

	wyk984vb,zajai0rg,misinfoNet_intro,1,welcome,2020-04-02 18:52:30.589000,Page shown

	wyk984vb,8ebxv6tp,misinfoNet_intro,1,welcome,2020-04-02 18:52:25.594000,Form submitted

	wyk984vb,8ebxv6tp,misinfoNet_intro,1,intoNet,2020-04-02 18:52:26.774000,Page shown

	wyk984vb,c5x6l9ts,misinfoNet_intro,1,welcome,2020-04-02 18:52:30.232000,Focus on

	wyk984vb,tw0j5jja,misinfoNet_intro,1,welcome,2020-04-02 18:52:32.445000,Focus on

	wyk984vb,tw0j5jja,misinfoNet_intro,1,welcome,2020-04-02 18:52:33.698000,Form submitted

	wyk984vb,tw0j5jja,misinfoNet_intro,1,intoNet,2020-04-02 18:52:34.431000,Page shown

	wyk984vb,hige4vwp,misinfoNet_intro,1,welcome,2020-04-02 18:52:37.280000,Focus on

	wyk984vb,tw0j5jja,misinfoNet_intro,1,intoNet,2020-04-02 18:52:37.399000,Form submitted

	wyk984vb,soino64j,misinfoNet_intro,1,welcome,2020-04-02 18:52:38.135000,Form submitted

	wyk984vb,tw0j5jja,misinfoNet,1,table,2020-04-02 18:52:38.166000,Page shown

	wyk984vb,soino64j,misinfoNet_intro,1,intoNet,2020-04-02 18:52:39.479000,Page shown

	wyk984vb,y0u8rlrv,misinfoNet_intro,1,welcome,2020-04-02 18:52:39.734000,Form submitted

	wyk984vb,chpjxcg2,misinfoNet_intro,1,welcome,2020-04-02 18:52:39.986000,Form submitted

	wyk984vb,y0u8rlrv,misinfoNet_intro,1,intoNet,2020-04-02 18:52:40.589000,Page shown

	wyk984vb,chpjxcg2,misinfoNet_intro,1,intoNet,2020-04-02 18:52:40.813000,Page shown

	wyk984vb,hige4vwp,misinfoNet_intro,1,welcome,2020-04-02 18:52:41.925000,Focus off

	wyk984vb,hige4vwp,misinfoNet_intro,1,welcome,2020-04-02 18:52:43.539000,Focus on

	wyk984vb,soino64j,misinfoNet_intro,1,intoNet,2020-04-02 18:52:45.642000,Focus off

	wyk984vb,3torqoe7,misinfoNet_intro,1,welcome,2020-04-02 18:52:46.563000,Focus on

	wyk984vb,3torqoe7,misinfoNet_intro,1,welcome,2020-04-02 18:52:46.663000,Form submitted

	wyk984vb,3torqoe7,misinfoNet_intro,1,intoNet,2020-04-02 18:52:47.535000,Page shown

	wyk984vb,8ebxv6tp,misinfoNet_intro,1,intoNet,2020-04-02 18:52:46.296000,Focus off

	wyk984vb,zajai0rg,misinfoNet_intro,1,welcome,2020-04-02 18:52:57.330000,Focus off

	wyk984vb,8ebxv6tp,misinfoNet_intro,1,intoNet,2020-04-02 18:52:49.556000,Focus on

	wyk984vb,soino64j,misinfoNet_intro,1,intoNet,2020-04-02 18:52:54.656000,Focus on

	wyk984vb,hige4vwp,misinfoNet_intro,1,welcome,2020-04-02 18:52:54.793000,Form submitted

	wyk984vb,c5x6l9ts,misinfoNet_intro,1,welcome,2020-04-02 18:52:55.346000,Form submitted

	wyk984vb,hige4vwp,misinfoNet_intro,1,intoNet,2020-04-02 18:52:55.584000,Page shown

	wyk984vb,c5x6l9ts,misinfoNet_intro,1,intoNet,2020-04-02 18:52:57.405000,Page shown

	wyk984vb,soino64j,misinfoNet_intro,1,intoNet,2020-04-02 18:52:58.093000,Form submitted

	wyk984vb,soino64j,misinfoNet,1,table,2020-04-02 18:52:59.277000,Page shown

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,welcome,2020-04-02 18:52:34.883000,Focus on

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,welcome,2020-04-02 18:52:36.408000,Form submitted

	wyk984vb,tw0j5jja,misinfoNet,1,table,2020-04-02 18:53:05.962000,Focus off

	wyk984vb,tw0j5jja,misinfoNet,1,table,2020-04-02 18:53:05.963000,Focus on

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,intoNet,2020-04-02 18:52:37.668000,Page shown

	wyk984vb,soino64j,misinfoNet,1,table,2020-04-02 18:53:09.411000,Focus off

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,intoNet,2020-04-02 18:52:42.505000,Focus off

	3jwckix4,skhzfcsg,misinfoNet,4,dash,2020-04-02 18:54:19.930000,Form submitted

	3jwckix4,skhzfcsg,misinfoNet,4,dash,2020-04-02 18:54:19.940000,Form submitted

	wyk984vb,tgbm5dfl,misinfoNet_intro,1,intoNet,2020-04-02 18:52:56.385000,Focus on

