
"Session code","Participant code","App name","Round number","Page name","Entrance timestamp","Exit timestamp","Duration","Exit type","Enter:wait for images"

	wyk984vb,hige4vwp,misinfoNet_outro,1,demographics,2020-04-02 19:17:05.761000,2020-04-02 19:17:16.028000,0:00:10.267000,Page unloaded,No

	wyk984vb,tgbm5dfl,misinfoNet_outro,1,berlinIntro,2020-04-02 19:10:35.083000,2020-04-02 19:10:37.171000,0:00:02.088000,Page unloaded,No

	wyk984vb,hovo64tv,misinfoNet,3,dash,2020-04-02 19:05:38.308000,2020-04-02 19:06:06.146000,0:00:27.838000,Page unloaded,No

	wyk984vb,soino64j,misinfoNet_intro,1,welcome,2020-04-02 18:52:22.681000,2020-04-02 18:52:38.134000,0:00:15.453000,Page unloaded,No

	wyk984vb,hovo64tv,misinfoNet_outro,1,politics,2020-04-02 19:16:36.029000,2020-04-02 19:16:42.798000,0:00:06.769000,Page unloaded,No

	wyk984vb,hovo64tv,misinfoNet_outro,1,berlinIntro,2020-04-02 19:11:29.751000,2020-04-02 19:14:14.098000,0:02:44.347000,Page unloaded,No

	wyk984vb,tw0j5jja,misinfoNet_outro,1,feedback,2020-04-02 19:12:08.433000,2020-04-02 19:12:22.691000,0:00:14.258000,Page unloaded,No

	wyk984vb,tw0j5jja,misinfoNet_outro,1,honesty,2020-04-02 19:12:23.557000,2020-04-02 19:12:39.912000,0:00:16.355000,Page unloaded,No

	wyk984vb,hige4vwp,misinfoNet,2,dash,2020-04-02 19:01:30.721000,2020-04-02 19:02:17.054000,0:00:46.333000,Page unloaded,No

	wyk984vb,3torqoe7,misinfoNet_outro,1,debrief,2020-04-02 19:14:02.150000,2020-04-02 19:14:31.283610,0:00:29.133610,Client disconnected,No

	wyk984vb,hovo64tv,misinfoNet_outro,1,feedback,2020-04-02 19:16:43.341000,2020-04-02 19:16:53.541000,0:00:10.200000,Page unloaded,No

	wyk984vb,zajai0rg,misinfoNet_outro,1,gun,2020-04-02 19:17:04.439000,2020-04-02 19:17:36.734000,0:00:32.295000,Page unloaded,No

	wyk984vb,hige4vwp,misinfoNet_outro,1,berlinIntro,2020-04-02 19:12:08.014000,2020-04-02 19:12:14.009000,0:00:05.995000,Page unloaded,No

	wyk984vb,tgbm5dfl,misinfoNet,3,table,2020-04-02 19:01:18.821000,2020-04-02 19:02:58.436000,0:01:39.615000,Page unloaded,No

	wyk984vb,chpjxcg2,misinfoNet_outro,1,tableExplain,2020-04-02 19:10:09.763000,2020-04-02 19:10:59.687000,0:00:49.924000,Page unloaded,No

	wyk984vb,tw0j5jja,misinfoNet_intro,1,welcome,2020-04-02 18:52:23.126000,2020-04-02 18:52:33.697000,0:00:10.571000,Page unloaded,No

	wyk984vb,soino64j,misinfoNet_outro,1,feedback,2020-04-02 19:20:53.912000,2020-04-02 19:21:02.915000,0:00:09.003000,Page unloaded,No

